ENQ2023Z,20231214,1541,16531.25,16534.50,16531.25,16531.25,12,16
ENQ2023Z,20231214,1542,16533.50,16533.50,16531.00,16531.00,2,3
ENQ2023Z,20231214,1543,16532.50,16533.00,16530.25,16530.50,6,10
ENQ2023Z,20231214,1544,16529.25,16529.50,16529.25,16529.50,2,2
ENQ2023Z,20231214,1545,16532.75,16532.75,16530.00,16530.00,2,4
ENQ2023Z,20231214,1546,16529.00,16529.00,16529.00,16529.00,1,3
ENQ2023Z,20231214,1547,16530.00,16530.00,16530.00,16530.00,1,1
ENQ2023Z,20231214,1548,16530.00,16532.00,16530.00,16532.00,1,2
ENQ2023Z,20231214,1549,16531.00,16531.75,16531.00,16531.75,2,5
ENQ2023Z,20231214,1550,16531.00,16533.00,16529.50,16533.00,3,4
ENQ2023Z,20231214,1551,16533.00,16533.00,16530.50,16532.00,5,28
ENQ2023Z,20231214,1552,16534.75,16535.00,16534.75,16535.00,2,3
ENQ2023Z,20231214,1554,16534.50,16534.50,16534.50,16534.50,1,3
ENQ2023Z,20231214,1555,16531.50,16533.00,16530.00,16531.00,6,7
ENQ2023Z,20231214,1556,16530.00,16532.25,16530.00,16530.25,11,13
ENQ2023Z,20231214,1557,16531.00,16531.50,16530.25,16531.00,6,32
ENQ2023Z,20231214,1558,16530.00,16531.25,16530.00,16531.25,5,14
ENQ2023Z,20231214,1559,16533.25,16540.00,16531.25,16536.25,24,38
ENQ2023Z,20231214,1700,16532.50,16532.75,16522.75,16530.50,5,6
ENQ2023Z,20231214,1701,16527.00,16527.00,16526.25,16526.25,2,4
ENQ2023Z,20231214,1702,16528.25,16530.00,16528.00,16528.00,7,8
ENQ2023Z,20231214,1703,16524.75,16524.75,16524.75,16524.75,1,1
ENQ2023Z,20231214,1704,16526.00,16526.00,16526.00,16526.00,1,1
ENQ2023Z,20231214,1705,16529.25,16529.25,16529.25,16529.25,1,1
ENQ2023Z,20231214,1706,16526.00,16526.00,16522.00,16522.00,3,13
ENQ2023Z,20231214,1710,16522.75,16522.75,16522.75,16522.75,1,1
ENQ2023Z,20231214,1712,16526.25,16526.75,16525.75,16525.75,3,3
ENQ2023Z,20231214,1716,16531.25,16531.50,16530.25,16531.50,3,3
ENQ2023Z,20231214,1718,16529.75,16532.50,16529.75,16532.50,2,3
ENQ2023Z,20231214,1719,16531.50,16531.50,16531.50,16531.50,1,1
ENQ2023Z,20231214,1720,16536.25,16536.25,16536.25,16536.25,1,1
ENQ2023Z,20231214,1721,16537.25,16538.75,16537.25,16538.75,2,2
ENQ2023Z,20231214,1722,16535.75,16535.75,16535.75,16535.75,1,1
ENQ2023Z,20231214,1725,16538.00,16538.00,16538.00,16538.00,1,1
ENQ2023Z,20231214,1726,16542.00,16542.00,16542.00,16542.00,1,1
ENQ2023Z,20231214,1727,16542.75,16544.50,16542.75,16544.25,5,12
ENQ2023Z,20231214,1728,16544.00,16546.00,16544.00,16546.00,3,4
